
Predictions were generated on 24-Oct-2019 at 16:50:56 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.1.0-184-g4231be2e-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time      	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	M1N1FKXe  	M1N1FKYe  	M1N1FKZe  	M1N1MKXe  	M1N1MKYe  	M1N1MKZe  	M2N1FKXe  	M2N1FKYe  	M2N1FKZe  	M2N1MKXe  	M2N1MKYe  	M2N1MKZe  	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)       	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(Nm)      	(Nm)      	(Nm)      
    3.2800	-5.103E-08	-0.000E+00	-1.028E-07	 0.000E+00	-4.431E-08	 0.000E+00	-1.808E-01	 0.000E+00	-1.770E-03	 0.000E+00	-1.426E-01	 0.000E+00	-1.862E+06	-0.000E+00	-4.386E+06	-0.000E+00	-1.226E+08	-0.000E+00	-1.206E+06	-0.000E+00	-4.386E+06	-0.000E+00	-3.854E+07	-0.000E+00	-1.862E+06	-0.000E+00	-4.386E+06	-0.000E+00	 6.355E+07	-0.000E+00
    3.2900	-3.660E-08	-0.000E+00	-1.038E-07	 0.000E+00	-3.614E-08	 0.000E+00	-1.299E-01	 0.000E+00	-1.780E-03	 0.000E+00	-1.025E-01	 0.000E+00	-1.364E+06	-0.000E+00	-4.412E+06	-0.000E+00	-8.869E+07	-0.000E+00	-8.618E+05	-0.000E+00	-4.412E+06	-0.000E+00	-2.734E+07	-0.000E+00	-1.364E+06	-0.000E+00	-4.412E+06	-0.000E+00	 4.773E+07	-0.000E+00
    3.3000	-2.212E-08	-0.000E+00	-1.027E-07	 0.000E+00	-2.765E-08	 0.000E+00	-7.866E-02	 0.000E+00	-1.768E-03	 0.000E+00	-6.202E-02	 0.000E+00	-8.625E+05	-0.000E+00	-4.382E+06	-0.000E+00	-5.450E+07	-0.000E+00	-5.203E+05	-0.000E+00	-4.382E+06	-0.000E+00	-1.607E+07	-0.000E+00	-8.625E+05	-0.000E+00	-4.382E+06	-0.000E+00	 3.176E+07	-0.000E+00
    3.3100	-7.601E-09	-0.000E+00	-1.005E-07	 0.000E+00	-1.897E-08	 0.000E+00	-2.720E-02	 0.000E+00	-1.742E-03	 0.000E+00	-2.143E-02	 0.000E+00	-3.583E+05	-0.000E+00	-4.322E+06	-0.000E+00	-2.015E+07	-0.000E+00	-1.745E+05	-0.000E+00	-4.322E+06	-0.000E+00	-4.759E+06	-0.000E+00	-3.583E+05	-0.000E+00	-4.322E+06	-0.000E+00	 1.568E+07	-0.000E+00
    3.3200	 6.963E-09	-0.000E+00	-9.893E-08	 0.000E+00	-1.036E-08	 0.000E+00	 2.433E-02	 0.000E+00	-1.725E-03	 0.000E+00	 1.922E-02	 0.000E+00	 1.474E+05	-0.000E+00	-4.280E+06	-0.000E+00	 1.426E+07	-0.000E+00	 1.717E+05	-0.000E+00	-4.280E+06	-0.000E+00	 6.559E+06	-0.000E+00	 1.474E+05	-0.000E+00	-4.280E+06	-0.000E+00	-4.764E+05	-0.000E+00
    3.3300	 2.155E-08	-0.000E+00	-9.918E-08	 0.000E+00	-2.001E-09	 0.000E+00	 7.579E-02	 0.000E+00	-1.728E-03	 0.000E+00	 5.982E-02	 0.000E+00	 6.529E+05	-0.000E+00	-4.288E+06	-0.000E+00	 4.864E+07	-0.000E+00	 5.169E+05	-0.000E+00	-4.288E+06	-0.000E+00	 1.785E+07	-0.000E+00	 6.529E+05	-0.000E+00	-4.288E+06	-0.000E+00	-1.665E+07	-0.000E+00
    3.3400	 3.610E-08	-0.000E+00	-1.010E-07	 0.000E+00	 6.110E-09	 0.000E+00	 1.271E-01	 0.000E+00	-1.750E-03	 0.000E+00	 1.003E-01	 0.000E+00	 1.157E+06	-0.000E+00	-4.339E+06	-0.000E+00	 8.288E+07	-0.000E+00	 8.614E+05	-0.000E+00	-4.339E+06	-0.000E+00	 2.910E+07	-0.000E+00	 1.157E+06	-0.000E+00	-4.339E+06	-0.000E+00	-3.278E+07	-0.000E+00
    3.3500	 5.054E-08	-0.000E+00	-1.028E-07	 0.000E+00	 1.416E-08	 0.000E+00	 1.780E-01	 0.000E+00	-1.772E-03	 0.000E+00	 1.404E-01	 0.000E+00	 1.657E+06	-0.000E+00	-4.392E+06	-0.000E+00	 1.169E+08	-0.000E+00	 1.204E+06	-0.000E+00	-4.392E+06	-0.000E+00	 4.028E+07	-0.000E+00	 1.657E+06	-0.000E+00	-4.392E+06	-0.000E+00	-4.880E+07	-0.000E+00
    3.3600	 6.483E-08	-0.000E+00	-1.032E-07	 0.000E+00	 2.233E-08	 0.000E+00	 2.284E-01	 0.000E+00	-1.777E-03	 0.000E+00	 1.802E-01	 0.000E+00	 2.152E+06	-0.000E+00	-4.404E+06	-0.000E+00	 1.506E+08	-0.000E+00	 1.543E+06	-0.000E+00	-4.404E+06	-0.000E+00	 5.134E+07	-0.000E+00	 2.152E+06	-0.000E+00	-4.404E+06	-0.000E+00	-6.465E+07	-0.000E+00
    3.3700	 7.893E-08	-0.000E+00	-1.017E-07	 0.000E+00	 3.066E-08	 0.000E+00	 2.782E-01	 0.000E+00	-1.762E-03	 0.000E+00	 2.195E-01	 0.000E+00	 2.642E+06	-0.000E+00	-4.368E+06	-0.000E+00	 1.838E+08	-0.000E+00	 1.874E+06	-0.000E+00	-4.368E+06	-0.000E+00	 6.227E+07	-0.000E+00	 2.642E+06	-0.000E+00	-4.368E+06	-0.000E+00	-8.031E+07	-0.000E+00
    3.3800	 9.284E-08	-0.000E+00	-9.955E-08	 0.000E+00	 3.898E-08	 0.000E+00	 3.273E-01	 0.000E+00	-1.738E-03	 0.000E+00	 2.582E-01	 0.000E+00	 3.123E+06	-0.000E+00	-4.312E+06	-0.000E+00	 2.166E+08	-0.000E+00	 2.201E+06	-0.000E+00	-4.312E+06	-0.000E+00	 7.304E+07	-0.000E+00	 3.123E+06	-0.000E+00	-4.312E+06	-0.000E+00	-9.572E+07	-0.000E+00
    3.3900	 1.065E-07	-0.000E+00	-9.828E-08	 0.000E+00	 4.706E-08	 0.000E+00	 3.754E-01	 0.000E+00	-1.726E-03	 0.000E+00	 2.962E-01	 0.000E+00	 3.596E+06	-0.000E+00	-4.282E+06	-0.000E+00	 2.488E+08	-0.000E+00	 2.531E+06	-0.000E+00	-4.282E+06	-0.000E+00	 8.362E+07	-0.000E+00	 3.596E+06	-0.000E+00	-4.282E+06	-0.000E+00	-1.109E+08	-0.000E+00
    3.4000	 1.200E-07	-0.000E+00	-9.878E-08	 0.000E+00	 5.473E-08	 0.000E+00	 4.226E-01	 0.000E+00	-1.733E-03	 0.000E+00	 3.335E-01	 0.000E+00	 4.060E+06	-0.000E+00	-4.300E+06	-0.000E+00	 2.803E+08	-0.000E+00	 2.845E+06	-0.000E+00	-4.300E+06	-0.000E+00	 9.397E+07	-0.000E+00	 4.060E+06	-0.000E+00	-4.300E+06	-0.000E+00	-1.257E+08	-0.000E+00
    3.4100	 1.332E-07	-0.000E+00	-1.005E-07	 0.000E+00	 6.206E-08	 0.000E+00	 4.686E-01	 0.000E+00	-1.755E-03	 0.000E+00	 3.698E-01	 0.000E+00	 4.512E+06	-0.000E+00	-4.351E+06	-0.000E+00	 3.110E+08	-0.000E+00	 3.155E+06	-0.000E+00	-4.351E+06	-0.000E+00	 1.041E+08	-0.000E+00	 4.512E+06	-0.000E+00	-4.351E+06	-0.000E+00	-1.402E+08	-0.000E+00
    3.4200	 1.459E-07	-0.000E+00	-1.019E-07	 0.000E+00	 6.921E-08	 0.000E+00	 5.133E-01	 0.000E+00	-1.773E-03	 0.000E+00	 4.051E-01	 0.000E+00	 4.951E+06	-0.000E+00	-4.394E+06	-0.000E+00	 3.409E+08	-0.000E+00	 3.453E+06	-0.000E+00	-4.394E+06	-0.000E+00	 1.139E+08	-0.000E+00	 4.951E+06	-0.000E+00	-4.394E+06	-0.000E+00	-1.542E+08	-0.000E+00
    3.4300	 1.583E-07	-0.000E+00	-1.017E-07	 0.000E+00	 7.635E-08	 0.000E+00	 5.567E-01	 0.000E+00	-1.774E-03	 0.000E+00	 4.393E-01	 0.000E+00	 5.377E+06	-0.000E+00	-4.395E+06	-0.000E+00	 3.698E+08	-0.000E+00	 3.741E+06	-0.000E+00	-4.395E+06	-0.000E+00	 1.234E+08	-0.000E+00	 5.377E+06	-0.000E+00	-4.395E+06	-0.000E+00	-1.679E+08	-0.000E+00
    3.4400	 1.702E-07	-0.000E+00	-9.999E-08	 0.000E+00	 8.345E-08	 0.000E+00	 5.985E-01	 0.000E+00	-1.756E-03	 0.000E+00	 4.723E-01	 0.000E+00	 5.788E+06	-0.000E+00	-4.355E+06	-0.000E+00	 3.978E+08	-0.000E+00	 4.024E+06	-0.000E+00	-4.355E+06	-0.000E+00	 1.326E+08	-0.000E+00	 5.788E+06	-0.000E+00	-4.355E+06	-0.000E+00	-1.811E+08	-0.000E+00
    3.4500	 1.816E-07	-0.000E+00	-9.797E-08	 0.000E+00	 9.032E-08	 0.000E+00	 6.387E-01	 0.000E+00	-1.736E-03	 0.000E+00	 5.040E-01	 0.000E+00	 6.184E+06	-0.000E+00	-4.306E+06	-0.000E+00	 4.246E+08	-0.000E+00	 4.296E+06	-0.000E+00	-4.306E+06	-0.000E+00	 1.414E+08	-0.000E+00	 6.184E+06	-0.000E+00	-4.306E+06	-0.000E+00	-1.938E+08	-0.000E+00
    3.4600	 1.926E-07	-0.000E+00	-9.706E-08	 0.000E+00	 9.675E-08	 0.000E+00	 6.771E-01	 0.000E+00	-1.728E-03	 0.000E+00	 5.344E-01	 0.000E+00	 6.563E+06	-0.000E+00	-4.287E+06	-0.000E+00	 4.504E+08	-0.000E+00	 4.548E+06	-0.000E+00	-4.287E+06	-0.000E+00	 1.498E+08	-0.000E+00	 6.563E+06	-0.000E+00	-4.287E+06	-0.000E+00	-2.060E+08	-0.000E+00
    3.4700	 2.030E-07	-0.000E+00	-9.779E-08	 0.000E+00	 1.026E-07	 0.000E+00	 7.138E-01	 0.000E+00	-1.738E-03	 0.000E+00	 5.633E-01	 0.000E+00	 6.925E+06	-0.000E+00	-4.312E+06	-0.000E+00	 4.749E+08	-0.000E+00	 4.796E+06	-0.000E+00	-4.312E+06	-0.000E+00	 1.578E+08	-0.000E+00	 6.925E+06	-0.000E+00	-4.312E+06	-0.000E+00	-2.177E+08	-0.000E+00
    3.4800	 2.128E-07	-0.000E+00	-9.937E-08	 0.000E+00	 1.081E-07	 0.000E+00	 7.485E-01	 0.000E+00	-1.759E-03	 0.000E+00	 5.906E-01	 0.000E+00	 7.268E+06	-0.000E+00	-4.361E+06	-0.000E+00	 4.981E+08	-0.000E+00	 5.026E+06	-0.000E+00	-4.361E+06	-0.000E+00	 1.654E+08	-0.000E+00	 7.268E+06	-0.000E+00	-4.361E+06	-0.000E+00	-2.288E+08	-0.000E+00
    3.4900	 2.221E-07	-0.000E+00	-1.004E-07	 0.000E+00	 1.133E-07	 0.000E+00	 7.811E-01	 0.000E+00	-1.773E-03	 0.000E+00	 6.164E-01	 0.000E+00	 7.592E+06	-0.000E+00	-4.394E+06	-0.000E+00	 5.199E+08	-0.000E+00	 5.255E+06	-0.000E+00	-4.394E+06	-0.000E+00	 1.725E+08	-0.000E+00	 7.592E+06	-0.000E+00	-4.394E+06	-0.000E+00	-2.392E+08	-0.000E+00
    3.5000	 2.307E-07	-0.000E+00	-9.984E-08	 0.000E+00	 1.183E-07	 0.000E+00	 8.116E-01	 0.000E+00	-1.769E-03	 0.000E+00	 6.405E-01	 0.000E+00	 7.895E+06	-0.000E+00	-4.385E+06	-0.000E+00	 5.404E+08	-0.000E+00	 5.451E+06	-0.000E+00	-4.385E+06	-0.000E+00	 1.792E+08	-0.000E+00	 7.895E+06	-0.000E+00	-4.385E+06	-0.000E+00	-2.491E+08	-0.000E+00
    3.5100	 2.387E-07	-0.000E+00	-9.810E-08	 0.000E+00	 1.232E-07	 0.000E+00	 8.399E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.628E-01	 0.000E+00	 8.177E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.594E+08	-0.000E+00	 5.638E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.853E+08	-0.000E+00	 8.177E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.583E+08	-0.000E+00
    3.5200	 2.460E-07	-0.000E+00	-9.638E-08	 0.000E+00	 1.276E-07	 0.000E+00	 8.660E-01	 0.000E+00	-1.734E-03	 0.000E+00	 6.833E-01	 0.000E+00	 8.437E+06	-0.000E+00	-4.301E+06	-0.000E+00	 5.769E+08	-0.000E+00	 5.808E+06	-0.000E+00	-4.301E+06	-0.000E+00	 1.910E+08	-0.000E+00	 8.437E+06	-0.000E+00	-4.301E+06	-0.000E+00	-2.668E+08	-0.000E+00
    3.5300	 2.527E-07	-0.000E+00	-9.590E-08	 0.000E+00	 1.315E-07	 0.000E+00	 8.897E-01	 0.000E+00	-1.730E-03	 0.000E+00	 7.020E-01	 0.000E+00	 8.673E+06	-0.000E+00	-4.293E+06	-0.000E+00	 5.928E+08	-0.000E+00	 5.962E+06	-0.000E+00	-4.293E+06	-0.000E+00	 1.961E+08	-0.000E+00	 8.673E+06	-0.000E+00	-4.293E+06	-0.000E+00	-2.746E+08	-0.000E+00
    3.5400	 2.587E-07	-0.000E+00	-9.688E-08	 0.000E+00	 1.349E-07	 0.000E+00	 9.109E-01	 0.000E+00	-1.743E-03	 0.000E+00	 7.188E-01	 0.000E+00	 8.887E+06	-0.000E+00	-4.324E+06	-0.000E+00	 6.071E+08	-0.000E+00	 6.122E+06	-0.000E+00	-4.324E+06	-0.000E+00	 2.008E+08	-0.000E+00	 8.887E+06	-0.000E+00	-4.324E+06	-0.000E+00	-2.816E+08	-0.000E+00
    3.5500	 2.641E-07	-0.000E+00	-9.837E-08	 0.000E+00	 1.377E-07	 0.000E+00	 9.297E-01	 0.000E+00	-1.762E-03	 0.000E+00	 7.336E-01	 0.000E+00	 9.076E+06	-0.000E+00	-4.369E+06	-0.000E+00	 6.197E+08	-0.000E+00	 6.248E+06	-0.000E+00	-4.369E+06	-0.000E+00	 2.048E+08	-0.000E+00	 9.076E+06	-0.000E+00	-4.369E+06	-0.000E+00	-2.878E+08	-0.000E+00
    3.5600	 2.687E-07	-0.000E+00	-9.909E-08	 0.000E+00	 1.403E-07	 0.000E+00	 9.460E-01	 0.000E+00	-1.772E-03	 0.000E+00	 7.465E-01	 0.000E+00	 9.240E+06	-0.000E+00	-4.392E+06	-0.000E+00	 6.307E+08	-0.000E+00	 6.352E+06	-0.000E+00	-4.392E+06	-0.000E+00	 2.083E+08	-0.000E+00	 9.240E+06	-0.000E+00	-4.392E+06	-0.000E+00	-2.933E+08	-0.000E+00
    3.5700	 2.726E-07	-0.000E+00	-9.838E-08	 0.000E+00	 1.426E-07	 0.000E+00	 9.597E-01	 0.000E+00	-1.765E-03	 0.000E+00	 7.573E-01	 0.000E+00	 9.379E+06	-0.000E+00	-4.375E+06	-0.000E+00	 6.399E+08	-0.000E+00	 6.441E+06	-0.000E+00	-4.375E+06	-0.000E+00	 2.113E+08	-0.000E+00	 9.379E+06	-0.000E+00	-4.375E+06	-0.000E+00	-2.979E+08	-0.000E+00
    3.5800	 2.757E-07	-0.000E+00	-9.676E-08	 0.000E+00	 1.447E-07	 0.000E+00	 9.708E-01	 0.000E+00	-1.747E-03	 0.000E+00	 7.660E-01	 0.000E+00	 9.492E+06	-0.000E+00	-4.334E+06	-0.000E+00	 6.475E+08	-0.000E+00	 6.519E+06	-0.000E+00	-4.334E+06	-0.000E+00	 2.136E+08	-0.000E+00	 9.492E+06	-0.000E+00	-4.334E+06	-0.000E+00	-3.017E+08	-0.000E+00
    3.5900	 2.781E-07	-0.000E+00	-9.546E-08	 0.000E+00	 1.462E-07	 0.000E+00	 9.793E-01	 0.000E+00	-1.733E-03	 0.000E+00	 7.727E-01	 0.000E+00	 9.579E+06	-0.000E+00	-4.300E+06	-0.000E+00	 6.532E+08	-0.000E+00	 6.563E+06	-0.000E+00	-4.300E+06	-0.000E+00	 2.155E+08	-0.000E+00	 9.579E+06	-0.000E+00	-4.300E+06	-0.000E+00	-3.047E+08	-0.000E+00
    3.6000	 2.798E-07	-0.000E+00	-9.544E-08	 0.000E+00	 1.472E-07	 0.000E+00	 9.851E-01	 0.000E+00	-1.733E-03	 0.000E+00	 7.773E-01	 0.000E+00	 9.640E+06	-0.000E+00	-4.301E+06	-0.000E+00	 6.572E+08	-0.000E+00	 6.616E+06	-0.000E+00	-4.301E+06	-0.000E+00	 2.167E+08	-0.000E+00	 9.640E+06	-0.000E+00	-4.301E+06	-0.000E+00	-3.068E+08	-0.000E+00
    3.6100	 2.807E-07	-0.000E+00	-9.666E-08	 0.000E+00	 1.476E-07	 0.000E+00	 9.882E-01	 0.000E+00	-1.748E-03	 0.000E+00	 7.798E-01	 0.000E+00	 9.674E+06	-0.000E+00	-4.335E+06	-0.000E+00	 6.593E+08	-0.000E+00	 6.640E+06	-0.000E+00	-4.335E+06	-0.000E+00	 2.173E+08	-0.000E+00	 9.674E+06	-0.000E+00	-4.335E+06	-0.000E+00	-3.081E+08	-0.000E+00
    3.6200	 2.809E-07	-0.000E+00	-9.809E-08	 0.000E+00	 1.475E-07	 0.000E+00	 9.887E-01	 0.000E+00	-1.764E-03	 0.000E+00	 7.801E-01	 0.000E+00	 9.683E+06	-0.000E+00	-4.374E+06	-0.000E+00	 6.597E+08	-0.000E+00	 6.640E+06	-0.000E+00	-4.374E+06	-0.000E+00	 2.174E+08	-0.000E+00	 9.683E+06	-0.000E+00	-4.374E+06	-0.000E+00	-3.086E+08	-0.000E+00
    3.6300	 2.803E-07	-0.000E+00	-9.861E-08	 0.000E+00	 1.470E-07	 0.000E+00	 9.864E-01	 0.000E+00	-1.770E-03	 0.000E+00	 7.784E-01	 0.000E+00	 9.665E+06	-0.000E+00	-4.387E+06	-0.000E+00	 6.583E+08	-0.000E+00	 6.618E+06	-0.000E+00	-4.387E+06	-0.000E+00	 2.168E+08	-0.000E+00	 9.665E+06	-0.000E+00	-4.387E+06	-0.000E+00	-3.082E+08	-0.000E+00
    3.6400	 2.789E-07	-0.000E+00	-9.784E-08	 0.000E+00	 1.464E-07	 0.000E+00	 9.815E-01	 0.000E+00	-1.761E-03	 0.000E+00	 7.745E-01	 0.000E+00	 9.621E+06	-0.000E+00	-4.365E+06	-0.000E+00	 6.551E+08	-0.000E+00	 6.598E+06	-0.000E+00	-4.365E+06	-0.000E+00	 2.157E+08	-0.000E+00	 9.621E+06	-0.000E+00	-4.365E+06	-0.000E+00	-3.070E+08	-0.000E+00
    3.6500	 2.768E-07	-0.000E+00	-9.645E-08	 0.000E+00	 1.453E-07	 0.000E+00	 9.739E-01	 0.000E+00	-1.744E-03	 0.000E+00	 7.685E-01	 0.000E+00	 9.551E+06	-0.000E+00	-4.326E+06	-0.000E+00	 6.502E+08	-0.000E+00	 6.534E+06	-0.000E+00	-4.326E+06	-0.000E+00	 2.140E+08	-0.000E+00	 9.551E+06	-0.000E+00	-4.326E+06	-0.000E+00	-3.050E+08	-0.000E+00
    3.6600	 2.739E-07	-0.000E+00	-9.560E-08	 0.000E+00	 1.438E-07	 0.000E+00	 9.637E-01	 0.000E+00	-1.733E-03	 0.000E+00	 7.605E-01	 0.000E+00	 9.455E+06	-0.000E+00	-4.300E+06	-0.000E+00	 6.434E+08	-0.000E+00	 6.469E+06	-0.000E+00	-4.300E+06	-0.000E+00	 2.117E+08	-0.000E+00	 9.455E+06	-0.000E+00	-4.300E+06	-0.000E+00	-3.021E+08	-0.000E+00
    3.6700	 2.702E-07	-0.000E+00	-9.601E-08	 0.000E+00	 1.416E-07	 0.000E+00	 9.509E-01	 0.000E+00	-1.737E-03	 0.000E+00	 7.503E-01	 0.000E+00	 9.334E+06	-0.000E+00	-4.309E+06	-0.000E+00	 6.350E+08	-0.000E+00	 6.377E+06	-0.000E+00	-4.309E+06	-0.000E+00	 2.088E+08	-0.000E+00	 9.334E+06	-0.000E+00	-4.309E+06	-0.000E+00	-2.985E+08	-0.000E+00
    3.6800	 2.658E-07	-0.000E+00	-9.741E-08	 0.000E+00	 1.389E-07	 0.000E+00	 9.354E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.381E-01	 0.000E+00	 9.188E+06	-0.000E+00	-4.344E+06	-0.000E+00	 6.248E+08	-0.000E+00	 6.277E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.053E+08	-0.000E+00	 9.188E+06	-0.000E+00	-4.344E+06	-0.000E+00	-2.940E+08	-0.000E+00
    3.6900	 2.607E-07	-0.000E+00	-9.876E-08	 0.000E+00	 1.357E-07	 0.000E+00	 9.175E-01	 0.000E+00	-1.766E-03	 0.000E+00	 7.240E-01	 0.000E+00	 9.016E+06	-0.000E+00	-4.377E+06	-0.000E+00	 6.129E+08	-0.000E+00	 6.161E+06	-0.000E+00	-4.377E+06	-0.000E+00	 2.013E+08	-0.000E+00	 9.016E+06	-0.000E+00	-4.377E+06	-0.000E+00	-2.888E+08	-0.000E+00
    3.7000	 2.549E-07	-0.000E+00	-9.910E-08	 0.000E+00	 1.323E-07	 0.000E+00	 8.970E-01	 0.000E+00	-1.768E-03	 0.000E+00	 7.078E-01	 0.000E+00	 8.821E+06	-0.000E+00	-4.382E+06	-0.000E+00	 5.993E+08	-0.000E+00	 6.022E+06	-0.000E+00	-4.382E+06	-0.000E+00	 1.968E+08	-0.000E+00	 8.821E+06	-0.000E+00	-4.382E+06	-0.000E+00	-2.827E+08	-0.000E+00
    3.7100	 2.483E-07	-0.000E+00	-9.832E-08	 0.000E+00	 1.287E-07	 0.000E+00	 8.741E-01	 0.000E+00	-1.757E-03	 0.000E+00	 6.897E-01	 0.000E+00	 8.601E+06	-0.000E+00	-4.356E+06	-0.000E+00	 5.841E+08	-0.000E+00	 5.859E+06	-0.000E+00	-4.356E+06	-0.000E+00	 1.916E+08	-0.000E+00	 8.601E+06	-0.000E+00	-4.356E+06	-0.000E+00	-2.760E+08	-0.000E+00
    3.7200	 2.411E-07	-0.000E+00	-9.719E-08	 0.000E+00	 1.247E-07	 0.000E+00	 8.488E-01	 0.000E+00	-1.742E-03	 0.000E+00	 6.698E-01	 0.000E+00	 8.358E+06	-0.000E+00	-4.320E+06	-0.000E+00	 5.674E+08	-0.000E+00	 5.687E+06	-0.000E+00	-4.320E+06	-0.000E+00	 1.860E+08	-0.000E+00	 8.358E+06	-0.000E+00	-4.320E+06	-0.000E+00	-2.684E+08	-0.000E+00
    3.7300	 2.332E-07	-0.000E+00	-9.675E-08	 0.000E+00	 1.202E-07	 0.000E+00	 8.213E-01	 0.000E+00	-1.734E-03	 0.000E+00	 6.480E-01	 0.000E+00	 8.093E+06	-0.000E+00	-4.303E+06	-0.000E+00	 5.491E+08	-0.000E+00	 5.515E+06	-0.000E+00	-4.303E+06	-0.000E+00	 1.799E+08	-0.000E+00	 8.093E+06	-0.000E+00	-4.303E+06	-0.000E+00	-2.602E+08	-0.000E+00
    3.7400	 2.247E-07	-0.000E+00	-9.748E-08	 0.000E+00	 1.152E-07	 0.000E+00	 7.915E-01	 0.000E+00	-1.741E-03	 0.000E+00	 6.245E-01	 0.000E+00	 7.805E+06	-0.000E+00	-4.317E+06	-0.000E+00	 5.293E+08	-0.000E+00	 5.308E+06	-0.000E+00	-4.317E+06	-0.000E+00	 1.733E+08	-0.000E+00	 7.805E+06	-0.000E+00	-4.317E+06	-0.000E+00	-2.512E+08	-0.000E+00
    3.7500	 2.157E-07	-0.000E+00	-9.894E-08	 0.000E+00	 1.098E-07	 0.000E+00	 7.595E-01	 0.000E+00	-1.755E-03	 0.000E+00	 5.993E-01	 0.000E+00	 7.496E+06	-0.000E+00	-4.351E+06	-0.000E+00	 5.081E+08	-0.000E+00	 5.088E+06	-0.000E+00	-4.351E+06	-0.000E+00	 1.662E+08	-0.000E+00	 7.496E+06	-0.000E+00	-4.351E+06	-0.000E+00	-2.415E+08	-0.000E+00
    3.7600	 2.060E-07	-0.000E+00	-1.001E-07	 0.000E+00	 1.041E-07	 0.000E+00	 7.255E-01	 0.000E+00	-1.766E-03	 0.000E+00	 5.725E-01	 0.000E+00	 7.167E+06	-0.000E+00	-4.378E+06	-0.000E+00	 4.854E+08	-0.000E+00	 4.866E+06	-0.000E+00	-4.378E+06	-0.000E+00	 1.587E+08	-0.000E+00	 7.167E+06	-0.000E+00	-4.378E+06	-0.000E+00	-2.312E+08	-0.000E+00
    3.7700	 1.958E-07	-0.000E+00	-1.003E-07	 0.000E+00	 9.815E-08	 0.000E+00	 6.895E-01	 0.000E+00	-1.765E-03	 0.000E+00	 5.441E-01	 0.000E+00	 6.818E+06	-0.000E+00	-4.375E+06	-0.000E+00	 4.615E+08	-0.000E+00	 4.618E+06	-0.000E+00	-4.375E+06	-0.000E+00	 1.507E+08	-0.000E+00	 6.818E+06	-0.000E+00	-4.375E+06	-0.000E+00	-2.203E+08	-0.000E+00
    3.7800	 1.850E-07	-0.000E+00	-9.944E-08	 0.000E+00	 9.207E-08	 0.000E+00	 6.517E-01	 0.000E+00	-1.753E-03	 0.000E+00	 5.142E-01	 0.000E+00	 6.450E+06	-0.000E+00	-4.347E+06	-0.000E+00	 4.363E+08	-0.000E+00	 4.371E+06	-0.000E+00	-4.347E+06	-0.000E+00	 1.424E+08	-0.000E+00	 6.450E+06	-0.000E+00	-4.347E+06	-0.000E+00	-2.087E+08	-0.000E+00
    3.7900	 1.738E-07	-0.000E+00	-9.851E-08	 0.000E+00	 8.573E-08	 0.000E+00	 6.121E-01	 0.000E+00	-1.740E-03	 0.000E+00	 4.829E-01	 0.000E+00	 6.065E+06	-0.000E+00	-4.316E+06	-0.000E+00	 4.099E+08	-0.000E+00	 4.106E+06	-0.000E+00	-4.316E+06	-0.000E+00	 1.336E+08	-0.000E+00	 6.065E+06	-0.000E+00	-4.316E+06	-0.000E+00	-1.965E+08	-0.000E+00
    3.8000	 1.621E-07	-0.000E+00	-9.836E-08	 0.000E+00	 7.901E-08	 0.000E+00	 5.708E-01	 0.000E+00	-1.736E-03	 0.000E+00	 4.504E-01	 0.000E+00	 5.663E+06	-0.000E+00	-4.307E+06	-0.000E+00	 3.824E+08	-0.000E+00	 3.827E+06	-0.000E+00	-4.307E+06	-0.000E+00	 1.245E+08	-0.000E+00	 5.663E+06	-0.000E+00	-4.307E+06	-0.000E+00	-1.838E+08	-0.000E+00
    3.8100	 1.499E-07	-0.000E+00	-9.926E-08	 0.000E+00	 7.189E-08	 0.000E+00	 5.280E-01	 0.000E+00	-1.744E-03	 0.000E+00	 4.166E-01	 0.000E+00	 5.246E+06	-0.000E+00	-4.325E+06	-0.000E+00	 3.539E+08	-0.000E+00	 3.532E+06	-0.000E+00	-4.325E+06	-0.000E+00	 1.151E+08	-0.000E+00	 5.246E+06	-0.000E+00	-4.325E+06	-0.000E+00	-1.706E+08	-0.000E+00
