
Predictions were generated on 04-Jan-2021 at 12:04:18 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.3.0-1158-g4b886d48
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	IntfFYss	IntfMXss	IntfMYss	IntfMZss	IntfTDXss	IntfTDYss	IntfTDZss	IntfRDXss	IntfRDYss	IntfRDZss	IntfTAXss	IntfTAYss	IntfTAZss	IntfRAXss	IntfRAYss	IntfRAZss	M2N1MKxe	M2N1MKye	M1N1MKxe	M1N1MKye	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(N)	(Nm)	(Nm)	(Nm)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N*m)	(N*m)	(N*m)	(N*m)	(N)	(N)	(N)	(Nm)	(Nm)	(Nm)
    4.8500	 2.384E-07	-0.000E+00	-9.822E-08	 0.000E+00	 1.227E-07	 0.000E+00	 9.745E-01	 0.000E+00	-1.756E-03	 0.000E+00	 7.527E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.521E+01	-0.000E+00	 9.745E-01	 0.000E+00	-1.756E-03	 0.000E+00	 1.314E-02	 0.000E+00	-2.283E+01	 0.000E+00	 3.510E-02	 0.000E+00	-2.115E-01	 0.000E+00	-0.000E+00	 4.827E+07	-0.000E+00	 2.022E+08	 9.982E+06	-0.000E+00	-7.594E+06	-0.000E+00	-3.443E+08	-0.000E+00
    4.8600	 2.564E-07	-0.000E+00	-9.772E-08	 0.000E+00	 1.333E-07	 0.000E+00	 9.812E-01	 0.000E+00	-1.754E-03	 0.000E+00	 7.610E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.690E+00	-0.000E+00	 9.812E-01	 0.000E+00	-1.754E-03	 0.000E+00	 1.328E-02	 0.000E+00	-2.454E+01	 0.000E+00	 2.288E-02	 0.000E+00	-2.846E-01	 0.000E+00	-0.000E+00	 5.087E+07	-0.000E+00	 2.076E+08	 9.775E+06	-0.000E+00	-7.590E+06	-0.000E+00	-3.257E+08	-0.000E+00
    4.8700	 2.752E-07	-0.000E+00	-9.702E-08	 0.000E+00	 1.443E-07	 0.000E+00	 9.855E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.676E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.312E+00	-0.000E+00	 9.855E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.340E-02	 0.000E+00	-2.631E+01	 0.000E+00	-7.084E-03	 0.000E+00	-3.629E-01	 0.000E+00	-0.000E+00	 5.355E+07	-0.000E+00	 2.128E+08	 9.517E+06	-0.000E+00	-7.582E+06	-0.000E+00	-3.042E+08	-0.000E+00
    4.8800	 2.931E-07	-0.000E+00	-9.640E-08	 0.000E+00	 1.549E-07	 0.000E+00	 9.872E-01	 0.000E+00	-1.748E-03	 0.000E+00	 7.722E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.730E-01	-0.000E+00	 9.872E-01	 0.000E+00	-1.748E-03	 0.000E+00	 1.348E-02	 0.000E+00	-2.800E+01	 0.000E+00	-3.071E-02	 0.000E+00	-4.393E-01	 0.000E+00	-0.000E+00	 5.606E+07	-0.000E+00	 2.174E+08	 9.235E+06	-0.000E+00	-7.575E+06	-0.000E+00	-2.820E+08	-0.000E+00
    4.8900	 3.084E-07	-0.000E+00	-9.610E-08	 0.000E+00	 1.638E-07	 0.000E+00	 9.861E-01	 0.000E+00	-1.748E-03	 0.000E+00	 7.743E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.533E+00	-0.000E+00	 9.861E-01	 0.000E+00	-1.748E-03	 0.000E+00	 1.351E-02	 0.000E+00	-2.944E+01	 0.000E+00	-2.953E-02	 0.000E+00	-5.067E-01	 0.000E+00	-0.000E+00	 5.816E+07	-0.000E+00	 2.210E+08	 8.955E+06	-0.000E+00	-7.576E+06	-0.000E+00	-2.612E+08	-0.000E+00
    4.9000	 3.197E-07	-0.000E+00	-9.613E-08	 0.000E+00	 1.704E-07	 0.000E+00	 9.820E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.734E-01	 0.000E+00	-0.000E+00	-0.000E+00	 9.933E+00	-0.000E+00	 9.820E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.350E-02	 0.000E+00	-3.050E+01	 0.000E+00	-5.084E-03	 0.000E+00	-5.587E-01	 0.000E+00	-0.000E+00	 5.965E+07	-0.000E+00	 2.232E+08	 8.701E+06	-0.000E+00	-7.582E+06	-0.000E+00	-2.436E+08	-0.000E+00
    4.9100	 3.257E-07	-0.000E+00	-9.632E-08	 0.000E+00	 1.739E-07	 0.000E+00	 9.749E-01	 0.000E+00	-1.755E-03	 0.000E+00	 7.694E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.006E+01	-0.000E+00	 9.749E-01	 0.000E+00	-1.755E-03	 0.000E+00	 1.343E-02	 0.000E+00	-3.107E+01	 0.000E+00	 2.277E-02	 0.000E+00	-5.906E-01	 0.000E+00	-0.000E+00	 6.037E+07	-0.000E+00	 2.237E+08	 8.491E+06	-0.000E+00	-7.590E+06	-0.000E+00	-2.306E+08	-0.000E+00
    4.9200	 3.258E-07	-0.000E+00	-9.644E-08	 0.000E+00	 1.739E-07	 0.000E+00	 9.647E-01	 0.000E+00	-1.756E-03	 0.000E+00	 7.620E-01	 0.000E+00	-0.000E+00	-0.000E+00	 5.556E+00	-0.000E+00	 9.647E-01	 0.000E+00	-1.756E-03	 0.000E+00	 1.330E-02	 0.000E+00	-3.107E+01	 0.000E+00	 3.200E-02	 0.000E+00	-5.990E-01	 0.000E+00	-0.000E+00	 6.022E+07	-0.000E+00	 2.222E+08	 8.338E+06	-0.000E+00	-7.593E+06	-0.000E+00	-2.233E+08	-0.000E+00
    4.9300	 3.196E-07	-0.000E+00	-9.644E-08	 0.000E+00	 1.703E-07	 0.000E+00	 9.514E-01	 0.000E+00	-1.754E-03	 0.000E+00	 7.512E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.598E+01	-0.000E+00	 9.514E-01	 0.000E+00	-1.754E-03	 0.000E+00	 1.311E-02	 0.000E+00	-3.048E+01	 0.000E+00	 1.578E-02	 0.000E+00	-5.829E-01	 0.000E+00	-0.000E+00	 5.915E+07	-0.000E+00	 2.188E+08	 8.247E+06	-0.000E+00	-7.588E+06	-0.000E+00	-2.220E+08	-0.000E+00
    4.9400	 3.074E-07	-0.000E+00	-9.643E-08	 0.000E+00	 1.633E-07	 0.000E+00	 9.351E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.370E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.160E+01	-0.000E+00	 9.351E-01	 0.000E+00	-1.750E-03	 0.000E+00	 1.286E-02	 0.000E+00	-2.933E+01	 0.000E+00	-1.245E-02	 0.000E+00	-5.435E-01	 0.000E+00	-0.000E+00	 5.721E+07	-0.000E+00	 2.135E+08	 8.213E+06	-0.000E+00	-7.580E+06	-0.000E+00	-2.265E+08	-0.000E+00
    4.9500	 2.901E-07	-0.000E+00	-9.664E-08	 0.000E+00	 1.532E-07	 0.000E+00	 9.158E-01	 0.000E+00	-1.748E-03	 0.000E+00	 7.198E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.277E+01	-0.000E+00	 9.158E-01	 0.000E+00	-1.748E-03	 0.000E+00	 1.256E-02	 0.000E+00	-2.769E+01	 0.000E+00	-3.014E-02	 0.000E+00	-4.841E-01	 0.000E+00	-0.000E+00	 5.451E+07	-0.000E+00	 2.065E+08	 8.228E+06	-0.000E+00	-7.575E+06	-0.000E+00	-2.358E+08	-0.000E+00
    4.9600	 2.688E-07	-0.000E+00	-9.717E-08	 0.000E+00	 1.407E-07	 0.000E+00	 8.937E-01	 0.000E+00	-1.749E-03	 0.000E+00	 6.997E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.131E+00	-0.000E+00	 8.937E-01	 0.000E+00	-1.749E-03	 0.000E+00	 1.221E-02	 0.000E+00	-2.567E+01	 0.000E+00	-2.361E-02	 0.000E+00	-4.096E-01	 0.000E+00	-0.000E+00	 5.121E+07	-0.000E+00	 1.980E+08	 8.272E+06	-0.000E+00	-7.577E+06	-0.000E+00	-2.486E+08	-0.000E+00
    4.9700	 2.449E-07	-0.000E+00	-9.793E-08	 0.000E+00	 1.268E-07	 0.000E+00	 8.691E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.774E-01	 0.000E+00	-0.000E+00	-0.000E+00	 9.195E+01	-0.000E+00	 8.691E-01	 0.000E+00	-1.752E-03	 0.000E+00	 1.182E-02	 0.000E+00	-2.341E+01	 0.000E+00	 1.378E-03	 0.000E+00	-3.265E-01	 0.000E+00	-0.000E+00	 4.751E+07	-0.000E+00	 1.886E+08	 8.325E+06	-0.000E+00	-7.584E+06	-0.000E+00	-2.631E+08	-0.000E+00
    4.9800	 2.201E-07	-0.000E+00	-9.868E-08	 0.000E+00	 1.123E-07	 0.000E+00	 8.421E-01	 0.000E+00	-1.755E-03	 0.000E+00	 6.532E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.308E+02	-0.000E+00	 8.421E-01	 0.000E+00	-1.755E-03	 0.000E+00	 1.140E-02	 0.000E+00	-2.107E+01	 0.000E+00	 2.466E-02	 0.000E+00	-2.416E-01	 0.000E+00	-0.000E+00	 4.366E+07	-0.000E+00	 1.785E+08	 8.360E+06	-0.000E+00	-7.591E+06	-0.000E+00	-2.772E+08	-0.000E+00
    4.9900	 1.962E-07	-0.000E+00	-9.919E-08	 0.000E+00	 9.830E-08	 0.000E+00	 8.131E-01	 0.000E+00	-1.755E-03	 0.000E+00	 6.275E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.569E+01	-0.000E+00	 8.131E-01	 0.000E+00	-1.755E-03	 0.000E+00	 1.095E-02	 0.000E+00	-1.879E+01	 0.000E+00	 2.791E-02	 0.000E+00	-1.621E-01	 0.000E+00	-0.000E+00	 3.989E+07	-0.000E+00	 1.683E+08	 8.354E+06	-0.000E+00	-7.592E+06	-0.000E+00	-2.891E+08	-0.000E+00
    5.0000	 1.745E-07	-0.000E+00	-9.940E-08	 0.000E+00	 8.571E-08	 0.000E+00	 7.821E-01	 0.000E+00	-1.753E-03	 0.000E+00	 6.010E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.006E+02	-0.000E+00	 7.821E-01	 0.000E+00	-1.753E-03	 0.000E+00	 1.049E-02	 0.000E+00	-1.674E+01	 0.000E+00	 9.062E-03	 0.000E+00	-9.441E-02	 0.000E+00	-0.000E+00	 3.641E+07	-0.000E+00	 1.584E+08	 8.282E+06	-0.000E+00	-7.586E+06	-0.000E+00	-2.969E+08	-0.000E+00
    5.0100	 1.564E-07	-0.000E+00	-9.948E-08	 0.000E+00	 7.524E-08	 0.000E+00	 7.495E-01	 0.000E+00	-1.750E-03	 0.000E+00	 5.739E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.016E+02	-0.000E+00	 7.495E-01	 0.000E+00	-1.750E-03	 0.000E+00	 1.002E-02	 0.000E+00	-1.503E+01	 0.000E+00	-1.647E-02	 0.000E+00	-4.378E-02	 0.000E+00	-0.000E+00	 3.340E+07	-0.000E+00	 1.491E+08	 8.125E+06	-0.000E+00	-7.579E+06	-0.000E+00	-2.989E+08	-0.000E+00
    5.0200	 1.428E-07	-0.000E+00	-9.960E-08	 0.000E+00	 6.736E-08	 0.000E+00	 7.154E-01	 0.000E+00	-1.748E-03	 0.000E+00	 5.465E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.386E+02	-0.000E+00	 7.154E-01	 0.000E+00	-1.748E-03	 0.000E+00	 9.539E-03	 0.000E+00	-1.373E+01	 0.000E+00	-2.841E-02	 0.000E+00	-1.404E-02	 0.000E+00	-0.000E+00	 3.099E+07	-0.000E+00	 1.407E+08	 7.872E+06	-0.000E+00	-7.576E+06	-0.000E+00	-2.941E+08	-0.000E+00
    5.0300	 1.341E-07	-0.000E+00	-9.987E-08	 0.000E+00	 6.228E-08	 0.000E+00	 6.799E-01	 0.000E+00	-1.750E-03	 0.000E+00	 5.191E-01	 0.000E+00	-0.000E+00	-0.000E+00	 6.226E+01	-0.000E+00	 6.799E-01	 0.000E+00	-1.750E-03	 0.000E+00	 9.060E-03	 0.000E+00	-1.289E+01	 0.000E+00	-1.767E-02	 0.000E+00	-6.569E-03	 0.000E+00	-0.000E+00	 2.922E+07	-0.000E+00	 1.332E+08	 7.516E+06	-0.000E+00	-7.579E+06	-0.000E+00	-2.822E+08	-0.000E+00
    5.0400	 1.301E-07	-0.000E+00	-1.002E-07	 0.000E+00	 5.997E-08	 0.000E+00	 6.431E-01	 0.000E+00	-1.753E-03	 0.000E+00	 4.916E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.473E+02	-0.000E+00	 6.431E-01	 0.000E+00	-1.753E-03	 0.000E+00	 8.580E-03	 0.000E+00	-1.250E+01	 0.000E+00	 6.712E-03	 0.000E+00	-2.084E-02	 0.000E+00	-0.000E+00	 2.809E+07	-0.000E+00	 1.267E+08	 7.060E+06	-0.000E+00	-7.586E+06	-0.000E+00	-2.632E+08	-0.000E+00
    5.0500	 1.302E-07	-0.000E+00	-1.004E-07	 0.000E+00	 6.011E-08	 0.000E+00	 6.051E-01	 0.000E+00	-1.755E-03	 0.000E+00	 4.640E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.566E+02	-0.000E+00	 6.051E-01	 0.000E+00	-1.755E-03	 0.000E+00	 8.098E-03	 0.000E+00	-1.250E+01	 0.000E+00	 2.518E-02	 0.000E+00	-5.424E-02	 0.000E+00	-0.000E+00	 2.752E+07	-0.000E+00	 1.210E+08	 6.514E+06	-0.000E+00	-7.591E+06	-0.000E+00	-2.379E+08	-0.000E+00
    5.0600	 1.335E-07	-0.000E+00	-1.003E-07	 0.000E+00	 6.211E-08	 0.000E+00	 5.658E-01	 0.000E+00	-1.755E-03	 0.000E+00	 4.360E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.117E+01	-0.000E+00	 5.658E-01	 0.000E+00	-1.755E-03	 0.000E+00	 7.610E-03	 0.000E+00	-1.279E+01	 0.000E+00	 2.333E-02	 0.000E+00	-1.022E-01	 0.000E+00	-0.000E+00	 2.737E+07	-0.000E+00	 1.160E+08	 5.895E+06	-0.000E+00	-7.590E+06	-0.000E+00	-2.075E+08	-0.000E+00
    5.0700	 1.386E-07	-0.000E+00	-1.001E-07	 0.000E+00	 6.519E-08	 0.000E+00	 5.252E-01	 0.000E+00	-1.752E-03	 0.000E+00	 4.075E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.397E+02	-0.000E+00	 5.252E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.113E-03	 0.000E+00	-1.326E+01	 0.000E+00	 3.128E-03	 0.000E+00	-1.589E-01	 0.000E+00	-0.000E+00	 2.744E+07	-0.000E+00	 1.112E+08	 5.225E+06	-0.000E+00	-7.585E+06	-0.000E+00	-1.739E+08	-0.000E+00
    5.0800	 1.439E-07	-0.000E+00	-9.981E-08	 0.000E+00	 6.843E-08	 0.000E+00	 4.833E-01	 0.000E+00	-1.749E-03	 0.000E+00	 3.781E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.706E+02	-0.000E+00	 4.833E-01	 0.000E+00	-1.749E-03	 0.000E+00	 6.599E-03	 0.000E+00	-1.375E+01	 0.000E+00	-1.903E-02	 0.000E+00	-2.177E-01	 0.000E+00	-0.000E+00	 2.752E+07	-0.000E+00	 1.063E+08	 4.530E+06	-0.000E+00	-7.578E+06	-0.000E+00	-1.388E+08	-0.000E+00
    5.0900	 1.479E-07	-0.000E+00	-9.971E-08	 0.000E+00	 7.086E-08	 0.000E+00	 4.400E-01	 0.000E+00	-1.749E-03	 0.000E+00	 3.474E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.881E+02	-0.000E+00	 4.400E-01	 0.000E+00	-1.749E-03	 0.000E+00	 6.063E-03	 0.000E+00	-1.411E+01	 0.000E+00	-2.562E-02	 0.000E+00	-2.718E-01	 0.000E+00	-0.000E+00	 2.740E+07	-0.000E+00	 1.009E+08	 3.837E+06	-0.000E+00	-7.577E+06	-0.000E+00	-1.045E+08	-0.000E+00
    5.1000	 1.491E-07	-0.000E+00	-9.986E-08	 0.000E+00	 7.161E-08	 0.000E+00	 3.953E-01	 0.000E+00	-1.750E-03	 0.000E+00	 3.151E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.809E+02	-0.000E+00	 3.953E-01	 0.000E+00	-1.750E-03	 0.000E+00	 5.500E-03	 0.000E+00	-1.420E+01	 0.000E+00	-1.183E-02	 0.000E+00	-3.147E-01	 0.000E+00	-0.000E+00	 2.686E+07	-0.000E+00	 9.459E+07	 3.170E+06	-0.000E+00	-7.580E+06	-0.000E+00	-7.278E+07	-0.000E+00
    5.1100	 1.462E-07	-0.000E+00	-1.002E-07	 0.000E+00	 6.996E-08	 0.000E+00	 3.492E-01	 0.000E+00	-1.753E-03	 0.000E+00	 2.811E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.464E+02	-0.000E+00	 3.492E-01	 0.000E+00	-1.753E-03	 0.000E+00	 4.906E-03	 0.000E+00	-1.391E+01	 0.000E+00	 1.097E-02	 0.000E+00	-3.408E-01	 0.000E+00	-0.000E+00	 2.573E+07	-0.000E+00	 8.711E+07	 2.551E+06	-0.000E+00	-7.587E+06	-0.000E+00	-4.535E+07	-0.000E+00
    5.1200	 1.383E-07	-0.000E+00	-1.004E-07	 0.000E+00	 6.540E-08	 0.000E+00	 3.017E-01	 0.000E+00	-1.755E-03	 0.000E+00	 2.451E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.557E+02	-0.000E+00	 3.017E-01	 0.000E+00	-1.755E-03	 0.000E+00	 4.278E-03	 0.000E+00	-1.315E+01	 0.000E+00	 2.458E-02	 0.000E+00	-3.463E-01	 0.000E+00	-0.000E+00	 2.389E+07	-0.000E+00	 7.822E+07	 1.997E+06	-0.000E+00	-7.591E+06	-0.000E+00	-2.342E+07	-0.000E+00
    5.1300	 1.249E-07	-0.000E+00	-1.005E-07	 0.000E+00	 5.769E-08	 0.000E+00	 2.529E-01	 0.000E+00	-1.754E-03	 0.000E+00	 2.072E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.915E+01	-0.000E+00	 2.529E-01	 0.000E+00	-1.754E-03	 0.000E+00	 3.616E-03	 0.000E+00	-1.187E+01	 0.000E+00	 1.850E-02	 0.000E+00	-3.290E-01	 0.000E+00	-0.000E+00	 2.127E+07	-0.000E+00	 6.781E+07	 1.517E+06	-0.000E+00	-7.589E+06	-0.000E+00	-7.654E+06	-0.000E+00
    5.1400	 1.061E-07	-0.000E+00	-1.005E-07	 0.000E+00	 4.685E-08	 0.000E+00	 2.029E-01	 0.000E+00	-1.752E-03	 0.000E+00	 1.673E-01	 0.000E+00	-0.000E+00	-0.000E+00	-4.489E+02	-0.000E+00	 2.029E-01	 0.000E+00	-1.752E-03	 0.000E+00	 2.920E-03	 0.000E+00	-1.008E+01	 0.000E+00	-1.987E-03	 0.000E+00	-2.891E-01	 0.000E+00	-0.000E+00	 1.789E+07	-0.000E+00	 5.590E+07	 1.112E+06	-0.000E+00	-7.583E+06	-0.000E+00	 1.857E+06	-0.000E+00
    5.1500	 8.249E-08	-0.000E+00	-1.005E-07	 0.000E+00	 3.316E-08	 0.000E+00	 1.519E-01	 0.000E+00	-1.749E-03	 0.000E+00	 1.258E-01	 0.000E+00	-0.000E+00	-0.000E+00	-5.260E+02	-0.000E+00	 1.519E-01	 0.000E+00	-1.749E-03	 0.000E+00	 2.196E-03	 0.000E+00	-7.835E+00	 0.000E+00	-2.039E-02	 0.000E+00	-2.290E-01	 0.000E+00	-0.000E+00	 1.381E+07	-0.000E+00	 4.264E+07	 7.768E+05	-0.000E+00	-7.578E+06	-0.000E+00	 5.636E+06	-0.000E+00
    5.1600	 5.491E-08	-0.000E+00	-1.007E-07	 0.000E+00	 1.717E-08	 0.000E+00	 1.001E-01	 0.000E+00	-1.749E-03	 0.000E+00	 8.307E-02	 0.000E+00	-0.000E+00	-0.000E+00	-1.702E+02	-0.000E+00	 1.001E-01	 0.000E+00	-1.749E-03	 0.000E+00	 1.450E-03	 0.000E+00	-5.216E+00	 0.000E+00	-2.225E-02	 0.000E+00	-1.527E-01	 0.000E+00	-0.000E+00	 9.182E+06	-0.000E+00	 2.830E+07	 4.986E+05	-0.000E+00	-7.577E+06	-0.000E+00	 4.749E+06	-0.000E+00
    5.1700	 2.473E-08	-0.000E+00	-1.011E-07	 0.000E+00	-3.668E-10	 0.000E+00	 4.783E-02	 0.000E+00	-1.751E-03	 0.000E+00	 3.942E-02	 0.000E+00	-0.000E+00	-0.000E+00	 3.634E+02	-0.000E+00	 4.783E-02	 0.000E+00	-1.751E-03	 0.000E+00	 6.879E-04	 0.000E+00	-2.351E+00	 0.000E+00	-6.528E-03	 0.000E+00	-6.555E-02	 0.000E+00	-0.000E+00	 4.183E+06	-0.000E+00	 1.322E+07	 2.588E+05	-0.000E+00	-7.582E+06	-0.000E+00	 7.048E+05	-0.000E+00
    5.1800	-6.521E-09	-0.000E+00	-1.014E-07	 0.000E+00	-1.852E-08	 0.000E+00	-4.698E-03	 0.000E+00	-1.753E-03	 0.000E+00	-4.607E-03	 0.000E+00	-0.000E+00	-0.000E+00	 6.384E+02	-0.000E+00	-4.698E-03	 0.000E+00	-1.753E-03	 0.000E+00	-8.041E-05	 0.000E+00	 6.149E-01	 0.000E+00	 1.394E-02	 0.000E+00	 2.585E-02	 0.000E+00	-0.000E+00	-9.670E+05	-0.000E+00	-2.174E+06	 3.551E+04	-0.000E+00	-7.588E+06	-0.000E+00	-4.693E+06	-0.000E+00
    5.1900	-3.721E-08	-0.000E+00	-1.016E-07	 0.000E+00	-3.633E-08	 0.000E+00	-5.716E-02	 0.000E+00	-1.754E-03	 0.000E+00	-4.848E-02	 0.000E+00	-0.000E+00	-0.000E+00	 4.078E+02	-0.000E+00	-5.716E-02	 0.000E+00	-1.754E-03	 0.000E+00	-8.462E-04	 0.000E+00	 3.528E+00	 0.000E+00	 2.289E-02	 0.000E+00	 1.148E-01	 0.000E+00	-0.000E+00	-6.037E+06	-0.000E+00	-1.744E+07	-1.950E+05	-0.000E+00	-7.590E+06	-0.000E+00	-9.518E+06	-0.000E+00
    5.2000	-6.576E-08	-0.000E+00	-1.016E-07	 0.000E+00	-5.286E-08	 0.000E+00	-1.093E-01	 0.000E+00	-1.753E-03	 0.000E+00	-9.170E-02	 0.000E+00	-0.000E+00	-0.000E+00	-1.761E+02	-0.000E+00	-1.093E-01	 0.000E+00	-1.753E-03	 0.000E+00	-1.600E-03	 0.000E+00	 6.239E+00	 0.000E+00	 1.354E-02	 0.000E+00	 1.947E-01	 0.000E+00	-0.000E+00	-1.080E+07	-0.000E+00	-3.215E+07	-4.556E+05	-0.000E+00	-7.587E+06	-0.000E+00	-1.191E+07	-0.000E+00
    5.2100	-9.080E-08	-0.000E+00	-1.014E-07	 0.000E+00	-6.731E-08	 0.000E+00	-1.608E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.338E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.531E+02	-0.000E+00	-1.608E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.335E-03	 0.000E+00	 8.619E+00	 0.000E+00	-6.287E-03	 0.000E+00	 2.597E-01	 0.000E+00	-0.000E+00	-1.507E+07	-0.000E+00	-4.593E+07	-7.660E+05	-0.000E+00	-7.582E+06	-0.000E+00	-1.024E+07	-0.000E+00
    5.2200	-1.113E-07	-0.000E+00	-1.012E-07	 0.000E+00	-7.911E-08	 0.000E+00	-2.114E-01	 0.000E+00	-1.749E-03	 0.000E+00	-1.744E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.146E+02	-0.000E+00	-2.114E-01	 0.000E+00	-1.749E-03	 0.000E+00	-3.045E-03	 0.000E+00	 1.057E+01	 0.000E+00	-2.071E-02	 0.000E+00	 3.054E-01	 0.000E+00	-0.000E+00	-1.870E+07	-0.000E+00	-5.849E+07	-1.141E+06	-0.000E+00	-7.578E+06	-0.000E+00	-3.287E+06	-0.000E+00
    5.2300	-1.265E-07	-0.000E+00	-1.011E-07	 0.000E+00	-8.789E-08	 0.000E+00	-2.610E-01	 0.000E+00	-1.749E-03	 0.000E+00	-2.133E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.480E+01	-0.000E+00	-2.610E-01	 0.000E+00	-1.749E-03	 0.000E+00	-3.723E-03	 0.000E+00	 1.202E+01	 0.000E+00	-1.849E-02	 0.000E+00	 3.291E-01	 0.000E+00	-0.000E+00	-2.158E+07	-0.000E+00	-6.962E+07	-1.589E+06	-0.000E+00	-7.578E+06	-0.000E+00	 9.684E+06	-0.000E+00
    5.2400	-1.364E-07	-0.000E+00	-1.012E-07	 0.000E+00	-9.357E-08	 0.000E+00	-3.094E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.504E-01	 0.000E+00	-0.000E+00	-0.000E+00	 5.719E+02	-0.000E+00	-3.094E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.369E-03	 0.000E+00	 1.298E+01	 0.000E+00	-1.774E-03	 0.000E+00	 3.305E-01	 0.000E+00	-0.000E+00	-2.371E+07	-0.000E+00	-7.927E+07	-2.112E+06	-0.000E+00	-7.583E+06	-0.000E+00	 2.882E+07	-0.000E+00
    5.2500	-1.413E-07	-0.000E+00	-1.012E-07	 0.000E+00	-9.633E-08	 0.000E+00	-3.565E-01	 0.000E+00	-1.754E-03	 0.000E+00	-2.855E-01	 0.000E+00	-0.000E+00	-0.000E+00	 7.776E+02	-0.000E+00	-3.565E-01	 0.000E+00	-1.754E-03	 0.000E+00	-4.983E-03	 0.000E+00	 1.345E+01	 0.000E+00	 1.591E-02	 0.000E+00	 3.113E-01	 0.000E+00	-0.000E+00	-2.512E+07	-0.000E+00	-8.749E+07	-2.702E+06	-0.000E+00	-7.588E+06	-0.000E+00	 5.368E+07	-0.000E+00
    5.2600	-1.419E-07	-0.000E+00	-1.011E-07	 0.000E+00	-9.659E-08	 0.000E+00	-4.022E-01	 0.000E+00	-1.754E-03	 0.000E+00	-3.188E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.454E+02	-0.000E+00	-4.022E-01	 0.000E+00	-1.754E-03	 0.000E+00	-5.565E-03	 0.000E+00	 1.353E+01	 0.000E+00	 2.062E-02	 0.000E+00	 2.748E-01	 0.000E+00	-0.000E+00	-2.592E+07	-0.000E+00	-9.446E+07	-3.347E+06	-0.000E+00	-7.589E+06	-0.000E+00	 8.326E+07	-0.000E+00
    5.2700	-1.394E-07	-0.000E+00	-1.009E-07	 0.000E+00	-9.501E-08	 0.000E+00	-4.466E-01	 0.000E+00	-1.753E-03	 0.000E+00	-3.506E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.798E+02	-0.000E+00	-4.466E-01	 0.000E+00	-1.753E-03	 0.000E+00	-6.120E-03	 0.000E+00	 1.331E+01	 0.000E+00	 8.960E-03	 0.000E+00	 2.262E-01	 0.000E+00	-0.000E+00	-2.627E+07	-0.000E+00	-1.005E+08	-4.028E+06	-0.000E+00	-7.586E+06	-0.000E+00	 1.161E+08	-0.000E+00
